,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
24,MS1953-3,,,,,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,5,-1,3,3,1,-1,-1
25,MS2259-2,1,1,1,1,,,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,5,3,1,1,1,5,-1,3,3,1,-1,-1
26,MW5645-3,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,1,2,1,1,2,-1,-1,5,3,2,-1,-1
27,MX1517-3,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,2,-1,-1,3,3,1,-1,-1
28,MS2243-3,1,1,1,1,4,1,1,1,2,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,4,2,1,1,1,-1,-1,4,3,1,-1,-1
29,MS2365-3,1,1,1,1,4,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,5,1,1,1,3,-1,-1,4,3,3,-1,-1
30,MS1903-3,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,5,1,1,1,1,4,-1,4,3,1,-1,-1
31,MS1935-2,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,1,,1,-1,5,1,1,1,1,5,-1,4,3,3,-1,-1
32,MS1953-4,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,4,1,1,1,2,5,-1,5,4,1,-1,-1
33,MR8026-2,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,4,2,1,1,1,4,-1,5,3,1,-1,-1
34,MS2259-3,1,1,1,1,,,1,1,2,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,2,1,1,5,1,1,1,1,4,-1,,,,-1,-1
35,MW5645-4,1,1,1,1,1,1,1,1,2,-1,1,-1,-1,-1,-1,2,1,1,-1,-1,1,1,1,-1,4,1,1,2,2,-1,-1,4,3,1,-1,-1
36,MS2243-4,1,1,1,1,1,1,1,1,2,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,2,1,1,2,-1,-1,3,3,1,-1,-1
37,MS2365-4,1,1,1,1,5,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,3,4,-1,2,1,1,-1,-1
38,MS1903-4,,,,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,2,1,1,1,1,-1,-1,2,2,1,-1,-1
39,MS1935-3,,-1,1,1,1,2,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,4,-1,2,2,1,-1,-1
40,MS1953-5,,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,3,1,1,1,4,-1,1,1,1,-1,-1
41,MS2259-4,1,1,1,1,1,1,1,1,2,-1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,2,1,1,1,1,4,-1,1,1,1,-1,-1
42,MW5645-5,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,3,2,1,1,1,4,-1,1,2,1,-1,-1
43,MX1517-4,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,2,2,1,-1,-1
44,MS2243-5,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,3,-1,1,1,-1,-1,-1
45,MS1953-6,,1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,4,-1,1,1,-1,-1,-1
46,MS2259-5,-1,1,1,1,,1,1,1,1,-1,1,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,
47,MW5645-6,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
