,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
64,MX1213-3,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,4,4,4,1,1,2,2,2,1,-1,-1
65,MX1135-0,-1,-1,3,-1,-1,1,-1,-1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,5,1,1,-1,4,2,1,-1,-1
66,MZ4228-3,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,-1,1,1,2,5,5,2,1,1,1,1,1,-1,-1
67,MZ4072-4,-1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,1,1,4,5,5,2,1,3,1,1,1,-1,-1
68,MZ3556-3,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,-1,1,1,5,5,4,3,2,1,3,1,1,-1,-1
69,MR8462-0,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,2,1,1,1,-1,4,2,1,-1,1,1,4,5,4,2,1,3,1,1,2,-1,-1
70,MW5936-2,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,5,5,4,3,1,1,4,1,1,-1,-1
71,MZ3956-4,-1,-1,-1,1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,-1,3,4,1,-1,1,1,5,5,3,3,1,1,4,1,2,-1,-1
72,MW5943-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,2,2,1,1,1,1,2,5,4,1,3,4,3,1,2,-1,-1
73,MW5966-2,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,3,1,1,1,-1,2,2,1,-1,1,1,4,4,3,1,3,4,3,1,2,-1,-1
74,MS5082-2,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,3,1,1,-1,1,1,4,4,2,1,2,4,4,2,3,-1,-1
75,MW5898-4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,2,2,1,-1,1,1,4,3,3,1,1,4,5,1,3,-1,-1
76,MW3116-4,-1,-1,-1,1,1,1,-1,-1,-1,1,2,1,4,1,1,1,1,1,1,-1,1,1,1,-1,1,1,4,4,4,1,2,5,4,1,3,-1,-1
77,MX1197-2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,1,1,-1,1,2,2,-1,1,1,3,2,4,2,1,1,1,1,1,-1,-1
78,MZ3734-4,,,,,,,,,,,,,,,,2,3,1,2,1,2,1,1,3,1,1,4,4,3,2,1,2,1,1,1,-1,-1
79,MW3060-4,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,4,1,1,-1,1,2,1,1,1,1,1,4,3,1,1,1,1,1,1,-1,-1
80,MZ3559-4,,,,,,,,,,,,,,,,,,,,2,1,1,1,-1,1,1,3,2,4,2,1,1,1,1,1,-1,-1
81,MZ3825-4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,3,1,1,-1,3,3,1,-1,1,1,3,5,4,2,1,2,1,1,3,-1,-1
82,MW3215-2,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,3,1,1,2,2,1,1,-1,2,1,1,2,1,1,5,5,5,1,1,3,2,1,1,-1,-1
83,MZ3987-4,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,3,3,1,-1,1,1,5,5,5,1,1,1,1,1,1,-1,-1
84,MZ4072-5,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,1,1,4,5,4,1,1,1,1,1,1,-1,-1
85,MX1135-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,4,2,1,1,-1,2,1,1,-1,1,1,4,5,5,1,1,1,1,1,1,-1,-1
86,MZ3556-4,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,1,1,1,1,1,1,-1,-1
87,MX1213-4,,,,,,,,,,,,,,,,,,,,,2,2,1,-1,1,1,5,5,4,1,1,1,1,1,1,-1,-1
88,MZ4228-4,,,,,,,,,,,,,,,,,,,,1,3,2,1,1,1,1,5,5,4,1,1,2,1,1,1,-1,-1
89,MW5936-3,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,3,5,4,1,1,1,1,1,1,-1,-1
90,MZ3956-5,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,3,4,1,1,1,1,1,1,-1,-1
91,MW5943-3,-1,-1,1,1,-1,-1,-1,-1,1,1,1,2,1,1,1,2,1,1,1,-1,2,1,1,-1,1,1,1,,,2,1,1,1,1,1,-1,-1
92,MS5082-3,-1,-1,-1,-1,-1,3,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,1,1,1,1,1,1,-1,-1
93,MW3116-5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
94,MW5898-5,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,3,2,1,1,1,1,1,1,1,-1,-1
95,MZ3559-5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,2,2,1,1,1,2,1,1,1,-1,-1
96,MZ3734-5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,-1,-1
97,MZ3825-5,-1,-1,-1,4,4,4,-1,-1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,-1,-1
98,MZ3987-5,-1,-1,-1,1,1,-1,-1,-1,2,1,1,1,3,1,1,3,1,1,1,-1,1,1,1,-1,1,1,4,1,1,1,1,1,1,1,1,-1,-1
99,MX1213-5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,2,1,1,1,1,1,1,1,-1,-1
100,MW3060-5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,1,1,1,1,1,1,-1,-1
101,MZ4228-5,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
102,MZ4072-6,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
103,MW5943-4,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,1,1,1,2,1,1,,,,
104,MS5082-4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
105,MW3116-6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
106,MW5898-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
107,MZ3559-6,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
